Year,Season,Origin City,Destination City,Passengers,Airline,Predicted Price Per Person (USD),Latitude,Longitude
2024,late summer,San Francisco,New York,1,Delta,303.4241294,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,295.4646377,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,329.9875327,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Delta,157.6469791,40.7128,-74.006
2024,late summer,San Francisco,New York,2,Delta,168.9457613,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,318.6563388,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,409.6071208,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,446.4792528,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,364.1271176,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,304.3580489,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,400.5793198,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,319.5534277,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,336.1084521,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,309.5517317,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,515.2012139,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,597.415404,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,314.0995954,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,334.8131152,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,341.2045571,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,298.3297832,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,346.6419849,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,320.6978278,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,336.3590277,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Delta,348.5456544,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,287.064415,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,Frontier Airlines,165.1476168,38.9072,-77.0369
2024,late summer,San Francisco,New York,3,Frontier Airlines,71.71438198,40.7128,-74.006
2024,late summer,San Francisco,New York,1,Frontier Airlines,143.5516362,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,Frontier Airlines,206.4324708,41.8781,-87.6298
2024,late summer,San Francisco,San Diego,1,,198.0995095,32.7157,-117.1611
2024,late summer,San Francisco,"Washington, DC",1,,584.7982442,38.9072,-77.0369
2024,late summer,San Francisco,Nashville,2,,60.9786699,36.1627,-86.7816
2024,late summer,San Francisco,Chicago,1,,424.8090514,41.8781,-87.6298
2024,late summer,San Francisco,Boston,2,,55.53267704,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,,401.2438377,40.7128,-74.006
2024,late summer,San Francisco,New York,2,,102.6437962,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,,311.065065,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,,395.8695948,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,290.4253057,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,,402.6648477,42.3601,-71.0589
2024,late summer,San Francisco,New York,2,,78.23055158,40.7128,-74.006
2024,late summer,San Francisco,New York,3,,37.12148859,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,321.6755449,40.7128,-74.006
2024,late summer,San Francisco,New York,2,,74.26938186,40.7128,-74.006
2024,late summer,San Francisco,Chicago,2,,209.184181,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,,396.5010558,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,,447.1900608,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",3,,134.2289225,38.9072,-77.0369
2024,late summer,San Francisco,New Orleans,1,,280.761172,29.9511,-90.0715
2024,late summer,San Francisco,New York,1,,460.1638774,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,463.5552453,40.7128,-74.006
2024,late summer,San Francisco,Nashville,2,,128.9691373,36.1627,-86.7816
2024,late summer,San Francisco,Boston,3,,67.84202677,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,,120.3452033,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,,350.9994789,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,,166.1455738,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,,425.0118274,42.3601,-71.0589
2024,late summer,San Francisco,Honolulu,1,,680.6641359,21.3069,-157.8583
2024,late summer,San Francisco,"Washington, DC",2,,155.8045317,38.9072,-77.0369
2024,late summer,San Francisco,New York,2,,102.8496212,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,,330.4632673,42.3601,-71.0589
2024,late summer,San Francisco,Nashville,1,,280.532797,36.1627,-86.7816
2024,late summer,San Francisco,"Washington, DC",1,,798.7746622,38.9072,-77.0369
2024,late summer,San Francisco,New Orleans,4,,55.19823195,29.9511,-90.0715
2024,late summer,San Francisco,Boston,1,,461.0394709,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,,418.7214021,40.7128,-74.006
2024,late summer,San Francisco,New Orleans,1,,269.3085108,29.9511,-90.0715
2024,late summer,San Francisco,Boston,1,,386.5623976,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,2,,162.3032237,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,,279.3894112,40.7128,-74.006
2024,late summer,San Francisco,New Orleans,1,,290.8025235,29.9511,-90.0715
2024,late summer,San Francisco,New York,8,,141.1377359,40.7128,-74.006
2024,late summer,San Francisco,New York,12,,138.3272979,40.7128,-74.006
2024,late summer,San Francisco,New York,11,,141.1377359,40.7128,-74.006
2024,late summer,San Francisco,Boston,2,,90.71397424,42.3601,-71.0589
2024,late summer,San Francisco,Boston,3,,37.13361604,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,,397.9767296,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,399.9584255,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,,324.8163711,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,2,,273.3719978,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",1,,414.6661977,38.9072,-77.0369
2024,late summer,San Francisco,Nashville,1,,87.10144686,36.1627,-86.7816
2024,late summer,San Francisco,New York,1,,277.0080962,40.7128,-74.006
2024,late summer,San Francisco,Honolulu,1,,287.3135279,21.3069,-157.8583
2024,late summer,San Francisco,New York,1,,306.2369831,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,,485.5719957,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,,311.685938,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,,269.544944,40.7128,-74.006
2024,late summer,San Francisco,New York,1,,306.9780565,40.7128,-74.006
2024,late summer,San Francisco,Chicago,6,,80.10869462,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",1,,363.2773119,38.9072,-77.0369
2024,late summer,San Francisco,Boston,2,,174.4450717,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,,248.7010894,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,,305.8734317,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,,349.1563283,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,361.4136119,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,,317.6475053,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,,328.5904356,40.7128,-74.006
2024,late summer,San Francisco,New York,2,,136.0480826,40.7128,-74.006
2024,late summer,San Francisco,New York,3,,65.14609523,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,,349.8255072,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,,636.4057101,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,,380.2314875,41.8781,-87.6298
2024,late summer,San Francisco,Boston,2,,139.6151052,42.3601,-71.0589
2024,late summer,San Francisco,Boston,3,,86.03474696,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,,353.9763879,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,,361.8003637,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,,385.0676688,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,,353.8484592,40.7128,-74.006
2024,late summer,San Francisco,New York,2,,125.7190521,40.7128,-74.006
2024,late summer,San Francisco,New York,4,,56.18578061,40.7128,-74.006
2024,late summer,San Francisco,New York,3,,101.8043832,40.7128,-74.006
2024,late summer,San Francisco,Nashville,2,,110.6287163,36.1627,-86.7816
2024,late summer,San Francisco,Boston,2,,89.64177736,42.3601,-71.0589
2024,late summer,San Francisco,Boston,3,,37.62913074,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,,234.4929897,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",2,,155.0397532,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,,390.4816959,38.9072,-77.0369
2024,late summer,San Francisco,Chicago,1,,315.857314,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,,325.3331818,41.8781,-87.6298
2024,late summer,San Francisco,New York,3,,61.99986337,40.7128,-74.006
2024,late summer,San Francisco,New Orleans,2,,97.13794843,29.9511,-90.0715
2024,late summer,San Francisco,Chicago,3,,79.0204117,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,,243.1069154,40.7128,-74.006
2024,late summer,San Francisco,San Diego,1,,247.2684108,32.7157,-117.1611
2024,late summer,San Francisco,"Washington, DC",1,,344.1260162,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Delta,349.1535722,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,Delta,389.7426861,38.9072,-77.0369
2024,late summer,San Francisco,Boston,2,United,194.9766636,42.3601,-71.0589
2024,late summer,San Francisco,San Diego,1,United,248.0589529,32.7157,-117.1611
2024,late summer,San Francisco,New Orleans,1,United,301.9661608,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,2,United,152.7839523,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,3,United,98.87523982,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,311.5313899,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,314.19543,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,336.9701518,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,631.802987,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,414.1547582,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,2,United,92.12603256,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,305.9814314,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,615.0507186,29.9511,-90.0715
2024,late summer,San Francisco,Chicago,1,United,389.0082931,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,329.5813257,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,287.2441893,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,United,202.0029303,41.8781,-87.6298
2024,late summer,San Francisco,Nashville,1,United,376.1298455,36.1627,-86.7816
2024,late summer,San Francisco,Chicago,1,United,389.8807257,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,397.1911159,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,406.5402595,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,455.2895721,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,396.8566516,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,394.4112574,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,385.4402429,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,453.3631911,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,362.1245502,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,351.5234324,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,403.6197134,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,400.9505181,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,278.5889961,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,449.6480974,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,343.8599355,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,386.6452584,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,611.6414248,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,363.1337322,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,561.5332122,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,371.1848445,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,United,135.0915873,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,233.4682474,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,592.2246037,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,594.5639243,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,377.8499577,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,405.1470814,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,692.0524522,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,245.8076044,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,367.793308,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,United,111.5279461,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,794.6895743,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,381.9016038,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,3,United,118.896336,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,4,United,96.01420527,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,5,United,87.62202928,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,6,United,88.44473766,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,317.1622658,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,399.341285,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,403.5216811,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,United,125.1694733,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,397.2817117,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,United,160.3266348,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,355.3724665,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,420.0281025,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,376.325896,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,396.5797469,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,United,137.2931654,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,420.0848149,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,394.566683,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,United,115.5526808,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,536.2345579,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,200.5270374,41.8781,-87.6298
2024,late summer,San Francisco,Seattle,1,United,272.1478904,47.6062,-122.3321
2024,late summer,San Francisco,San Diego,1,United,247.0186614,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,1,United,246.7787229,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,1,United,215.4085504,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,2,United,111.1674109,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,3,United,80.12570728,32.7157,-117.1611
2024,late summer,San Francisco,San Diego,1,United,231.591711,32.7157,-117.1611
2024,late summer,San Francisco,Seattle,2,United,121.9032839,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,3,United,81.7365141,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,4,United,64.87708427,47.6062,-122.3321
2024,late summer,San Francisco,Seattle,5,United,60.48919099,47.6062,-122.3321
2024,late summer,San Francisco,Boston,1,United,407.4763467,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,1,United,480.6300843,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",1,United,919.2750564,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,United,430.8419548,42.3601,-71.0589
2024,late summer,San Francisco,New Orleans,1,United,350.0894241,29.9511,-90.0715
2024,late summer,San Francisco,Chicago,1,United,414.0326421,41.8781,-87.6298
2024,late summer,San Francisco,Nashville,2,United,155.9063382,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,3,United,104.6614709,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,4,United,82.92632531,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,6,United,103.9567885,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,5,United,134.6796843,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,United,374.8509847,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,500.1501689,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,United,335.2572152,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,United,693.7814834,42.3601,-71.0589
2024,late summer,San Francisco,Boston,3,United,118.0565952,42.3601,-71.0589
2024,late summer,San Francisco,Boston,4,United,91.66202414,42.3601,-71.0589
2024,late summer,San Francisco,Boston,5,United,83.09554354,42.3601,-71.0589
2024,late summer,San Francisco,Boston,6,United,86.38451807,42.3601,-71.0589
2024,late summer,San Francisco,Boston,7,United,89.35132279,42.3601,-71.0589
2024,late summer,San Francisco,Boston,10,United,120.1228257,42.3601,-71.0589
2024,late summer,San Francisco,Boston,8,United,120.1228257,42.3601,-71.0589
2024,late summer,San Francisco,San Diego,1,United,177.9016272,32.7157,-117.1611
2024,late summer,San Francisco,Boston,1,United,346.9823215,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,396.0468334,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,United,333.8392792,40.7128,-74.006
2024,late summer,San Francisco,"Washington, DC",1,United,373.336078,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,United,389.5951147,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,376.5778339,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,1,United,498.704221,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,414.7426758,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",3,United,115.2680165,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",4,United,85.48864719,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",5,United,75.18257072,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",7,United,77.86410752,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,United,369.4767212,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,551.9903747,42.3601,-71.0589
2024,late summer,San Francisco,Nashville,1,United,384.4464406,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,2,United,153.0907856,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,United,337.0108635,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,United,464.956823,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,423.7649054,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,388.7176671,38.9072,-77.0369
2024,late summer,San Francisco,New Orleans,1,United,341.704373,29.9511,-90.0715
2024,late summer,San Francisco,"Washington, DC",1,United,390.6847242,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,396.0927248,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,United,350.8344692,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,United,470.1210646,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,United,435.0427971,38.9072,-77.0369
2024,late summer,San Francisco,Chicago,1,United,402.2308741,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",1,United,350.2326011,38.9072,-77.0369
2024,late summer,San Francisco,Boston,1,United,462.1245677,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,United,587.1039361,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,United,366.3536412,41.8781,-87.6298
2024,late summer,San Francisco,New York,2,United,147.6605265,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,United,445.5057873,41.8781,-87.6298
2024,late summer,San Francisco,Boston,1,United,510.6868451,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,1,United,396.9522895,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,385.1690158,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,322.8907549,41.8781,-87.6298
2024,late summer,San Francisco,New Orleans,2,United,102.1428884,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,3,United,74.99759859,29.9511,-90.0715
2024,late summer,San Francisco,Boston,1,United,356.9574437,42.3601,-71.0589
2024,late summer,San Francisco,New York,1,United,351.3387879,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,United,439.6768953,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,567.2097404,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,United,395.9311333,41.8781,-87.6298
2024,late summer,San Francisco,"Washington, DC",1,United,584.8222252,38.9072,-77.0369
2024,late summer,San Francisco,Chicago,1,United,394.3400658,41.8781,-87.6298
2024,late summer,San Francisco,Nashville,1,United,599.0939229,36.1627,-86.7816
2024,late summer,San Francisco,New Orleans,1,United,328.8152442,29.9511,-90.0715
2024,late summer,San Francisco,New Orleans,1,United,337.3403492,29.9511,-90.0715
2024,late summer,San Francisco,"Washington, DC",1,United,362.9766947,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,451.7917092,38.9072,-77.0369
2024,late summer,San Francisco,Nashville,1,United,491.5175042,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,United,354.6818967,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,United,142.9978176,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,361.6957315,42.3601,-71.0589
2024,late summer,San Francisco,Boston,2,United,151.7341258,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,United,438.8897511,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,United,227.1793612,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,361.75335,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,United,340.8846027,40.7128,-74.006
2024,late summer,San Francisco,Boston,1,United,438.6573101,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,430.6707349,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,United,437.9770879,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,451.2407243,38.9072,-77.0369
2024,late summer,San Francisco,New York,1,United,282.3011043,40.7128,-74.006
2024,late summer,San Francisco,Honolulu,4,United,83.39892722,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,6,United,76.7543171,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,7,United,81.01748891,21.3069,-157.8583
2024,late summer,San Francisco,Honolulu,5,United,75.93160872,21.3069,-157.8583
2024,late summer,San Francisco,"Washington, DC",9,United,90.90421151,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",8,United,90.90421151,38.9072,-77.0369
2024,late summer,San Francisco,Nashville,1,United,316.3468934,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,United,363.2652225,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,373.9495251,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,369.2635903,42.3601,-71.0589
2024,late summer,San Francisco,New York,2,United,147.3125528,40.7128,-74.006
2024,late summer,San Francisco,New York,1,United,377.5700961,40.7128,-74.006
2024,late summer,San Francisco,Chicago,1,United,443.0775214,41.8781,-87.6298
2024,late summer,San Francisco,Boston,1,United,352.0419523,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,393.2437128,42.3601,-71.0589
2024,late summer,San Francisco,Chicago,1,United,588.7643878,41.8781,-87.6298
2024,late summer,San Francisco,Nashville,1,United,364.1018971,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,United,378.0848377,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,310.2355935,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,322.9918763,42.3601,-71.0589
2024,late summer,San Francisco,"Washington, DC",1,United,610.8149572,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,422.0212196,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",2,United,182.5813596,38.9072,-77.0369
2024,late summer,San Francisco,"Washington, DC",1,United,445.4330655,38.9072,-77.0369
2024,late summer,San Francisco,New York,2,United,93.6546575,40.7128,-74.006
2024,late summer,San Francisco,San Diego,1,Alaska Airlines,187.424252,32.7157,-117.1611
2024,late summer,San Francisco,Chicago,1,Alaska Airlines,251.3535388,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Alaska Airlines,261.3948903,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,1,Alaska Airlines,273.2958274,41.8781,-87.6298
2024,late summer,San Francisco,Chicago,2,Alaska Airlines,119.9006317,41.8781,-87.6298
2024,late summer,San Francisco,Seattle,1,Alaska Airlines,244.2341606,47.6062,-122.3321
2024,late summer,San Francisco,Chicago,1,United,416.7242949,41.8781,-87.6298
2024,late summer,San Francisco,New York,1,United,308.5267749,40.7128,-74.006
2024,late summer,San Francisco,Nashville,1,Southwest Airlines,278.3693445,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Southwest Airlines,277.4438261,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Southwest Airlines,264.7120463,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Southwest Airlines,292.3175685,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Southwest Airlines,289.1433436,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Southwest Airlines,273.4487139,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,Southwest Airlines,264.9470765,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,2,Southwest Airlines,136.1232121,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,Southwest Airlines,216.2078366,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Southwest Airlines,227.2215841,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,Southwest Airlines,213.2402,42.3601,-71.0589
2024,late summer,San Francisco,Nashville,1,United,359.5709941,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,367.8612993,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,353.7639328,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,409.0826757,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,339.2685345,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,372.0578626,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,369.6066215,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,365.5889509,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,352.443549,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,390.7033242,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,366.4723268,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,367.1907642,36.1627,-86.7816
2024,late summer,San Francisco,Nashville,1,United,361.4774642,36.1627,-86.7816
2024,late summer,San Francisco,Boston,1,United,413.8833228,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,442.9255054,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,359.7651308,42.3601,-71.0589
2024,late summer,San Francisco,Boston,1,United,373.7962516,42.3601,-71.0589
