Year,Quarter,Origin City,Origin State,Destination City,Destination State,Passengers,MktFare,MktDistance,MktMilesFlown,Price Per Person (USD),Route,Is_Group,Fare_per_Mile,Log_Price_Per_Person,Route_Count,Route_Mean,Airline Code_AS,Airline Code_B6,Airline Code_DL,Airline Code_F9,Airline Code_UA,Airline Code_WN,Dist_Med,Dist_Long,Dist_XL,Predicted Price Per Person (USD)
2024,2,San Francisco,CA,Seattle,WA,1,62,679,679,62,San Francisco–Seattle,0,0.0913107511,4.143134726,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,67.5,679,679,67.5,San Francisco–Seattle,0,0.09941089838,4.226833745,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,69,679,679,69,San Francisco–Seattle,0,0.1016200295,4.248495242,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,74,679,679,74,San Francisco–Seattle,0,0.1089837997,4.317488114,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,78.5,679,679,78.5,San Francisco–Seattle,0,0.1156111929,4.375757022,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,81,679,679,81,San Francisco–Seattle,0,0.1192930781,4.406719247,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,82,679,679,82,San Francisco–Seattle,0,0.1207658321,4.418840608,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,85,679,679,85,San Francisco–Seattle,0,0.1251840943,4.454347296,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,85.5,679,679,85.5,San Francisco–Seattle,0,0.1259204713,4.460144414,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,88.5,679,679,88.5,San Francisco–Seattle,0,0.1303387334,4.494238625,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,90.5,679,679,90.5,San Francisco–Seattle,0,0.1332842415,4.516338972,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,94,679,679,94,San Francisco–Seattle,0,0.1384388807,4.553876892,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,95.5,679,679,95.5,San Francisco–Seattle,0,0.1406480118,4.569543008,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,98,679,679,98,San Francisco–Seattle,0,0.1443298969,4.59511985,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,98.5,679,679,98.5,San Francisco–Seattle,0,0.1450662739,4.600157644,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,101,679,679,101,San Francisco–Seattle,0,0.1487481591,4.624972813,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,101.5,679,679,101.5,San Francisco–Seattle,0,0.1494845361,4.629862799,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,102,679,679,102,San Francisco–Seattle,0,0.1502209131,4.634728988,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,103,679,679,103,San Francisco–Seattle,0,0.1516936672,4.644390899,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,104,679,679,104,San Francisco–Seattle,0,0.1531664212,4.65396035,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,105.5,679,679,105.5,San Francisco–Seattle,0,0.1553755523,4.668144985,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,107,679,679,107,San Francisco–Seattle,0,0.1575846834,4.682131227,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,108,679,679,108,San Francisco–Seattle,0,0.1590574374,4.691347882,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,109,679,679,109,San Francisco–Seattle,0,0.1605301915,4.700480366,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,110,679,679,110,San Francisco–Seattle,0,0.1620029455,4.709530201,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,111,679,679,111,San Francisco–Seattle,0,0.1634756996,4.718498871,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,112.5,679,679,112.5,San Francisco–Seattle,0,0.1656848306,4.731802837,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,113,679,679,113,San Francisco–Seattle,0,0.1664212077,4.736198448,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,113.5,679,679,113.5,San Francisco–Seattle,0,0.1671575847,4.740574823,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,118.5,679,679,118.5,San Francisco–Seattle,0,0.1745213549,4.783316371,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,119,679,679,119,San Francisco–Seattle,0,0.175257732,4.787491743,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,119.5,679,679,119.5,San Francisco–Seattle,0,0.175994109,4.791649753,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,120,679,679,120,San Francisco–Seattle,0,0.176730486,4.795790546,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,120.5,679,679,60.25,San Francisco–Seattle,1,0.08873343152,4.114963849,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,122.5,679,679,122.5,San Francisco–Seattle,0,0.1804123711,4.816241156,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,123,679,679,61.5,San Francisco–Seattle,1,0.09057437408,4.135166557,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,123.5,679,679,61.75,San Francisco–Seattle,1,0.09094256259,4.139158578,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,123.5,679,679,123.5,San Francisco–Seattle,0,0.1818851252,4.824305716,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,125.5,679,679,62.75,San Francisco–Seattle,1,0.09241531664,4.154969184,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,127,679,679,127,San Francisco–Seattle,0,0.1870397644,4.852030264,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,128,679,679,128,San Francisco–Seattle,0,0.1885125184,4.859812404,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,130,679,679,130,San Francisco–Seattle,0,0.1914580265,4.875197323,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,130.5,679,679,65.25,San Francisco–Seattle,1,0.09609720177,4.193435465,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,131,679,679,65.5,San Francisco–Seattle,1,0.09646539028,4.197201948,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,131,679,679,131,San Francisco–Seattle,0,0.1929307806,4.882801923,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,133,679,679,133,San Francisco–Seattle,0,0.1958762887,4.8978398,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,133.5,679,679,66.75,San Francisco–Seattle,1,0.09830633284,4.21582446,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,133.5,679,679,133.5,San Francisco–Seattle,0,0.1966126657,4.901564199,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,135.5,679,679,67.75,San Francisco–Seattle,1,0.09977908689,4.230476737,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,137,679,679,137,San Francisco–Seattle,0,0.2017673049,4.927253685,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,138,679,679,69,San Francisco–Seattle,1,0.1016200295,4.248495242,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,138.5,679,679,138.5,San Francisco–Seattle,0,0.2039764359,4.938064601,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,139,679,679,139,San Francisco–Seattle,0,0.204712813,4.941642423,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,140.5,679,679,70.25,San Francisco–Seattle,1,0.103460972,4.266194819,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,141,679,679,141,San Francisco–Seattle,0,0.2076583211,4.955827058,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,142,679,679,142,San Francisco–Seattle,0,0.2091310751,4.96284463,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,143,679,679,143,San Francisco–Seattle,0,0.2106038292,4.9698133,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,145,679,679,72.5,San Francisco–Seattle,1,0.1067746686,4.297285406,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,145.5,679,679,72.75,San Francisco–Seattle,1,0.1071428571,4.300680995,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,145.5,679,679,145.5,San Francisco–Seattle,0,0.2142857143,4.987025428,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,146,679,679,73,San Francisco–Seattle,1,0.1075110457,4.304065093,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,147.5,679,679,147.5,San Francisco–Seattle,0,0.2172312224,5.000584958,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,148.5,679,679,148.5,San Francisco–Seattle,0,0.2187039764,5.007296393,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,150.5,679,679,150.5,San Francisco–Seattle,0,0.2216494845,5.020585625,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,152.5,679,679,152.5,San Francisco–Seattle,0,0.2245949926,5.033700567,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,153,679,679,153,San Francisco–Seattle,0,0.2253313697,5.036952602,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,155,679,679,77.5,San Francisco–Seattle,1,0.1141384389,4.363098625,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,155.5,679,679,77.75,San Francisco–Seattle,1,0.1145066274,4.366278278,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,156,679,679,156,San Francisco–Seattle,0,0.2297496318,5.056245805,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,157,679,679,157,San Francisco–Seattle,0,0.2312223859,5.062595033,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,157.5,679,679,157.5,San Francisco–Seattle,0,0.2319587629,5.065754593,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,158,679,679,158,San Francisco–Seattle,0,0.2326951399,5.068904202,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,158.5,679,679,79.25,San Francisco–Seattle,1,0.1167157585,4.385146762,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,160,679,679,80,San Francisco–Seattle,1,0.117820324,4.394449155,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,160.5,679,679,160.5,San Francisco–Seattle,0,0.236377025,5.084505143,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,162,679,679,81,San Francisco–Seattle,1,0.1192930781,4.406719247,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,163,679,679,81.5,San Francisco–Seattle,1,0.1200294551,4.412798293,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,163.5,679,679,163.5,San Francisco–Seattle,0,0.2407952872,5.10291057,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,165,679,679,82.5,San Francisco–Seattle,1,0.1215022091,4.424846632,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,165,679,679,165,San Francisco–Seattle,0,0.2430044183,5.111987788,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,165.5,679,679,82.75,San Francisco–Seattle,1,0.1218703976,4.427836171,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,167,679,679,83.5,San Francisco–Seattle,1,0.1229749632,4.436751534,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,167.5,679,679,167.5,San Francisco–Seattle,0,0.2466863034,5.12693575,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,168,679,679,84,San Francisco–Seattle,1,0.1237113402,4.442651256,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,168,679,679,168,San Francisco–Seattle,0,0.2474226804,5.129898715,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,168.5,679,679,84.25,San Francisco–Seattle,1,0.1240795287,4.445588116,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,169.5,679,679,169.5,San Francisco–Seattle,0,0.2496318115,5.138735297,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,170.5,679,679,170.5,San Francisco–Seattle,0,0.2511045655,5.144583267,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,171,679,679,171,San Francisco–Seattle,0,0.2518409426,5.147494477,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,171.5,679,679,171.5,San Francisco–Seattle,0,0.2525773196,5.150397236,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,173,679,679,86.5,San Francisco–Seattle,1,0.1273932253,4.471638793,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,174,679,679,174,San Francisco–Seattle,0,0.2562592047,5.164785974,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,175.5,679,679,175.5,San Francisco–Seattle,0,0.2584683358,5.173320876,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,176,679,679,88,San Francisco–Seattle,1,0.1296023564,4.48863637,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,176.5,679,679,88.25,San Francisco–Seattle,1,0.1299705449,4.491441421,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,2,178,679,679,89,San Francisco–Seattle,1,0.1310751105,4.49980967,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,178,679,679,178,San Francisco–Seattle,0,0.2621502209,5.187385806,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,179.5,679,679,179.5,San Francisco–Seattle,0,0.264359352,5.195730778,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,180,679,679,180,San Francisco–Seattle,0,0.265095729,5.198497031,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,181,679,679,181,San Francisco–Seattle,0,0.2665684831,5.204006687,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,181,679,679,90.5,San Francisco–Seattle,1,0.1332842415,4.516338972,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,182.5,679,679,182.5,San Francisco–Seattle,0,0.2687776141,5.212214667,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,183,679,679,183,San Francisco–Seattle,0,0.2695139912,5.214935758,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,183.5,679,679,183.5,San Francisco–Seattle,0,0.2702503682,5.217649463,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,184.5,679,679,92.25,San Francisco–Seattle,1,0.1358615611,4.535284059,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,3,185.5,679,679,61.83333333,San Francisco–Seattle,1,0.0910652921,4.140485718,5852,212.8712372,0,0,1,0,0,0,1,0,0,69.9025837
2024,2,San Francisco,CA,Seattle,WA,1,185.5,679,679,185.5,San Francisco–Seattle,0,0.2731958763,5.228431239,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,186.5,679,679,186.5,San Francisco–Seattle,0,0.2746686303,5.233778845,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,188,679,679,188,San Francisco–Seattle,0,0.2768777614,5.241747015,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,188,679,679,94,San Francisco–Seattle,1,0.1384388807,4.553876892,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,188.5,679,679,188.5,San Francisco–Seattle,0,0.2776141384,5.244389025,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,190.5,679,679,190.5,San Francisco–Seattle,0,0.2805596465,5.254887809,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,3,190.5,679,679,63.5,San Francisco–Seattle,1,0.09351988218,4.166665224,5852,212.8712372,0,0,1,0,0,0,1,0,0,69.9025837
2024,2,San Francisco,CA,Seattle,WA,1,191,679,679,191,San Francisco–Seattle,0,0.2812960236,5.257495372,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,191.5,679,679,191.5,San Francisco–Seattle,0,0.2820324006,5.260096154,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,192,679,679,192,San Francisco–Seattle,0,0.2827687776,5.262690189,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,192.5,679,679,192.5,San Francisco–Seattle,0,0.2835051546,5.265277512,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,3,193,679,679,64.33333333,San Francisco–Seattle,1,0.09474717722,4.179502371,5852,212.8712372,0,0,1,0,0,0,1,0,0,69.9025837
2024,2,San Francisco,CA,Seattle,WA,1,196,679,679,196,San Francisco–Seattle,0,0.2886597938,5.283203729,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,197,679,679,197,San Francisco–Seattle,0,0.2901325479,5.288267031,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,3,198,679,679,66,San Francisco–Seattle,1,0.0972017673,4.204692619,5852,212.8712372,0,0,1,0,0,0,1,0,0,69.9025837
2024,2,San Francisco,CA,Seattle,WA,2,198,679,679,99,San Francisco–Seattle,1,0.145802651,4.605170186,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,199,679,679,199,San Francisco–Seattle,0,0.293078056,5.298317367,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,199.5,679,679,199.5,San Francisco–Seattle,0,0.293814433,5.300814247,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,202.5,679,679,202.5,San Francisco–Seattle,0,0.2982326951,5.315666005,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,203,679,679,101.5,San Francisco–Seattle,1,0.1494845361,4.629862799,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,203.5,679,679,203.5,San Francisco–Seattle,0,0.2997054492,5.320567975,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,204,679,679,204,San Francisco–Seattle,0,0.3004418262,5.323009979,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,204.5,679,679,204.5,San Francisco–Seattle,0,0.3011782032,5.325446034,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,205,679,679,205,San Francisco–Seattle,0,0.3019145803,5.327876169,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,205.5,679,679,205.5,San Francisco–Seattle,0,0.3026509573,5.330300412,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,206,679,679,103,San Francisco–Seattle,1,0.1516936672,4.644390899,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,207,679,679,207,San Francisco–Seattle,0,0.3048600884,5.33753808,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,208,679,679,104,San Francisco–Seattle,1,0.1531664212,4.65396035,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,209,679,679,209,San Francisco–Seattle,0,0.3078055965,5.347107531,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,211,679,679,211,San Francisco–Seattle,0,0.3107511046,5.356586275,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,3,213,679,679,71,San Francisco–Seattle,1,0.1045655376,4.276666119,5852,212.8712372,0,0,1,0,0,0,1,0,0,69.9025837
2024,2,San Francisco,CA,Seattle,WA,1,214.5,679,679,214.5,San Francisco–Seattle,0,0.3159057437,5.37296091,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,215,679,679,215,San Francisco–Seattle,0,0.3166421208,5.375278408,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,215.5,679,679,215.5,San Francisco–Seattle,0,0.3173784978,5.377590547,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,216,679,679,216,San Francisco–Seattle,0,0.3181148748,5.379897354,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,217,679,679,108.5,San Francisco–Seattle,1,0.1597938144,4.695924549,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,217.5,679,679,217.5,San Francisco–Seattle,0,0.3203240059,5.386786015,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,2,218,679,679,109,San Francisco–Seattle,1,0.1605301915,4.700480366,5852,212.8712372,0,0,1,0,0,0,1,0,0,101.6438785
2024,2,San Francisco,CA,Seattle,WA,1,218,679,679,218,San Francisco–Seattle,0,0.3210603829,5.38907173,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,218.5,679,679,218.5,San Francisco–Seattle,0,0.3217967599,5.391352233,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,219.5,679,679,219.5,San Francisco–Seattle,0,0.323269514,5.395897695,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
2024,2,San Francisco,CA,Seattle,WA,1,220.5,679,679,220.5,San Francisco–Seattle,0,0.324742268,5.400422589,5852,212.8712372,0,0,1,0,0,0,1,0,0,230.8142753
